physics_score,chemistry_score,maths_score,total_score,attempted_questions,correct_questions,wrong_questions,unattempted_questions,negative_marks,accuracy_percent,total_time_seconds,avg_time_per_question_sec,time_physics_sec,time_chemistry_sec,time_maths_sec,easy_accuracy_percent,medium_accuracy_percent,hard_accuracy_percent,attempt_consistency_score,guessing_tendency_score,speed_variation_score,approx_percentile,approx_rank
55,45,0,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3422.265813060914,3375.598081639506,4002.13610529958,56.666666666666664,41.17647058823529,36.36363636363637,94.19872200314747,53.333333333333336,16.894470762907208,51.59215281579337,764843
40,0,0,40,75,15,60,15,60,20.0,10800.0,144.0,3406.872299522898,3655.2606630098708,3737.867037467231,20.0,17.647058823529413,27.27272727272727,96.93523390792285,80.0,17.636734823067993,42.49614877343882,908560
0,85,45,130,75,38,37,15,37,50.66666666666667,10800.0,144.0,3512.6030294445677,3463.0671866817975,3824.3297838736344,56.666666666666664,44.11764705882353,54.54545454545454,96.65497595192744,49.333333333333336,11.60150209174087,60.29379377213079,627358
55,95,75,225,75,60,15,15,15,80.0,10800.0,144.0,3548.9379116582063,3662.085092805233,3588.976995536561,80.0,88.23529411764706,54.54545454545454,98.95234091530531,20.0,17.640870035778217,82.49367172656433,276599
0,15,10,25,75,19,56,15,56,25.333333333333336,10800.0,144.0,3324.2523371128927,3541.4360623580187,3934.3116005290885,26.666666666666668,26.47058823529412,18.181818181818183,94.3513031165167,74.66666666666667,24.222057908930058,40.40715204561487,941566
95,55,80,230,75,61,14,15,14,81.33333333333333,10800.0,144.0,3415.9123958283935,3423.150568636172,3960.9370355354345,86.66666666666667,82.35294117647058,63.63636363636363,94.95347555826814,18.666666666666668,19.326780808742186,82.79789604916564,271793
90,25,65,180,75,51,24,15,24,68.0,10800.0,144.0,3280.717806420603,3677.711867817242,3841.5703257621544,73.33333333333333,64.70588235294117,63.63636363636363,94.80692111720785,32.0,16.938639722343012,73.08576675778978,425244
45,50,30,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3435.4127650837318,3472.645625451286,3891.9416094649823,56.666666666666664,55.88235294117647,36.36363636363637,95.77288107054397,46.666666666666664,19.139402900202548,60.40700575550502,625569
80,0,20,100,75,34,41,15,41,45.33333333333333,10800.0,144.0,3291.3625435570807,3549.5212634627956,3959.1161929801233,56.666666666666664,38.23529411764706,36.36363636363637,93.81709583867554,54.666666666666664,12.85464462363076,53.477863334906445,735049
20,45,0,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3453.8049270913416,3389.7555185958604,3956.439554312798,43.333333333333336,35.294117647058826,27.27272727272727,94.75292559521353,62.66666666666667,10.471848900282808,44.5158247581607,876649
15,35,65,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3565.1346726058373,3676.8896504519034,3557.9756769422593,53.333333333333336,55.88235294117647,27.27272727272727,98.89894468972552,49.333333333333336,22.805674991781164,56.293331381353454,690565
55,30,95,180,75,51,24,15,24,68.0,10800.0,144.0,3587.817194310989,3503.415707781006,3708.767097908005,66.66666666666666,73.52941176470588,54.54545454545454,98.09859823956482,32.0,11.824122188539341,72.98392410876703,426853
50,80,50,180,75,51,24,15,24,68.0,10800.0,144.0,3438.821784159537,3407.708705320387,3953.4695105200763,66.66666666666666,70.58823529411765,63.63636363636363,94.94665921111398,32.0,17.15315375708216,72.10456801732859,440747
65,75,40,180,75,51,24,15,24,68.0,10800.0,144.0,3321.0370784914544,3601.5343164568803,3877.4286050516657,73.33333333333333,70.58823529411765,45.45454545454545,94.84822660592397,32.0,11.967658877885544,72.43015846811767,435603
25,35,0,60,75,24,51,15,51,32.0,10800.0,144.0,3472.872002691273,3548.4495073192784,3778.678489989449,20.0,50.0,9.090909090909092,97.16845845094282,68.0,19.67511311846508,43.12247345811612,898664
25,65,65,155,75,46,29,15,29,61.33333333333333,10800.0,144.0,3509.5789723617736,3521.469174865431,3768.9518527727955,60.0,67.64705882352942,45.45454545454545,97.5983992554535,38.666666666666664,14.416902031243005,68.20508654325927,502359
85,15,5,105,75,36,39,15,39,48.0,10800.0,144.0,3650.2950958057654,3355.8905002034576,3793.814403990777,50.0,50.0,36.36363636363637,95.94514903900631,52.0,15.074662951053423,56.34462420901373,689754
35,75,35,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3573.6497592502105,3349.171802389833,3877.178438359956,53.333333333333336,64.70588235294117,54.54545454545454,95.1110496669433,41.333333333333336,11.600132626332584,62.82499100257346,587365
5,55,80,140,75,43,32,15,32,57.333333333333336,10800.0,144.0,3480.632907516471,3650.434437376527,3668.9326551070026,66.66666666666666,52.94117647058824,45.45454545454545,98.25648381860618,42.66666666666667,11.857361013521938,63.317970517245634,579576
65,0,55,120,75,36,39,15,39,48.0,10800.0,144.0,3266.7489837809685,3364.9502784929414,4168.300737726091,53.333333333333336,44.11764705882353,45.45454545454545,91.6522985745822,52.0,24.965725345954198,55.48645098889519,703314
90,0,0,90,75,31,44,15,44,41.333333333333336,10800.0,144.0,3410.55169512148,3291.4374259740607,4098.01087890446,40.0,44.11764705882353,36.36363636363637,92.53172728768149,58.666666666666664,24.558600278617917,50.89595498745641,775843
25,70,80,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3213.5640998392155,3336.004367907529,4250.431532253256,63.33333333333333,79.41176470588235,36.36363636363637,90.39937562579593,33.33333333333333,20.39932492613673,69.85291653312726,476323
60,35,50,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3346.809249928666,3295.13734637674,4158.053403694594,63.33333333333333,61.76470588235294,36.36363636363637,92.01003650631617,41.333333333333336,19.412980716424443,64.96551600914829,553544
75,0,10,85,75,28,47,15,47,37.333333333333336,10800.0,144.0,3440.415026641977,3500.91750897929,3858.6674643787337,43.333333333333336,38.23529411764706,18.181818181818183,96.12729224317818,62.66666666666667,18.593728777576462,48.94234095999627,806711
40,65,65,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3282.115005359979,3666.803012019664,3851.0819826203565,60.0,73.52941176470588,54.54545454545454,94.7317872475891,34.66666666666667,15.414295251205605,71.66218176934109,447737
60,75,45,180,75,51,24,15,24,68.0,10800.0,144.0,3324.662018901385,3399.5421410108615,4075.7958400877537,76.66666666666667,64.70588235294117,54.54545454545454,93.04505721123732,32.0,18.914087139600035,73.56363388182724,417694
95,0,75,170,75,44,31,15,31,58.666666666666664,10800.0,144.0,3692.2971442139246,3215.076389717283,3892.626466068793,63.33333333333333,55.88235294117647,54.54545454545454,93.72638818193046,41.333333333333336,10.819783041921216,69.78591830660159,477382
70,80,55,205,75,56,19,15,19,74.66666666666667,10800.0,144.0,3632.9455636482508,3324.7501633584443,3842.304272993305,76.66666666666667,82.35294117647058,45.45454545454545,95.20783231819574,25.333333333333336,14.817904244175644,76.43685368294324,372297
30,55,95,180,75,51,24,15,24,68.0,10800.0,144.0,3242.5429123359195,3627.53169517569,3929.925392488391,80.0,70.58823529411765,27.27272727272727,93.63534740599565,32.0,17.81399375857775,72.25540902285378,438364
90,0,0,90,75,26,49,15,49,34.66666666666667,10800.0,144.0,3430.968264981303,3663.4479084393506,3705.5838265793464,43.333333333333336,32.35294117647059,18.181818181818183,97.45726331853663,65.33333333333333,19.482017965843056,51.64849096572859,763953
95,80,35,210,75,57,18,15,18,76.0,10800.0,144.0,3271.500724278819,3235.0025220362504,4293.496753684931,80.0,73.52941176470588,72.72727272727273,90.19912748473445,24.0,21.581241728974955,80.88660639849414,301991
0,90,30,120,75,35,40,15,40,46.666666666666664,10800.0,144.0,3634.5681482900022,3316.087859815124,3849.3439918948743,43.333333333333336,52.94117647058824,36.36363636363637,95.06244322148379,53.333333333333336,22.786019219530523,58.74200934827996,651876
45,45,70,160,75,47,28,15,28,62.66666666666667,10800.0,144.0,3553.8994143655386,3544.410065403249,3701.6905202312128,76.66666666666667,55.88235294117647,45.45454545454545,98.54369949233367,37.333333333333336,22.139258528719747,67.77384977569582,509173
85,40,60,185,75,52,23,15,23,69.33333333333334,10800.0,144.0,3698.9960315571193,3236.9341277008725,3864.0698407420086,70.0,76.47058823529412,45.45454545454545,94.1931878422117,30.666666666666664,14.88959979752501,71.94917527222634,443203
75,70,20,165,75,48,27,15,27,64.0,10800.0,144.0,3613.441246850452,3277.6045113695423,3908.9542417800053,66.66666666666666,64.70588235294117,54.54545454545454,94.15416916286607,36.0,15.440028465560117,67.7526132904554,509508
35,20,80,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3518.4046188365055,3357.3293373498545,3924.26604381364,53.333333333333336,64.70588235294117,36.36363636363637,94.75058605126125,44.0,24.782127550070314,61.10371761048506,614561
70,40,0,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3239.9336217184587,3282.0077310309234,4278.0586472506175,50.0,58.82352941176471,18.181818181818183,90.3877312450726,50.66666666666667,21.51299649455489,57.18160904736782,676530
40,35,65,140,75,43,32,15,32,57.333333333333336,10800.0,144.0,3669.2718592152537,3560.5336397652136,3570.1945010195323,56.666666666666664,61.76470588235294,45.45454545454545,98.99316463472185,42.66666666666667,22.451464661923076,60.96665034560838,616726
50,75,0,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3467.5794729894515,3466.9063699753788,3865.51415703517,50.0,58.82352941176471,45.45454545454545,96.3091871568538,46.666666666666664,18.266034984864596,58.554235843474686,654843
90,20,0,110,75,33,42,15,42,44.0,10800.0,144.0,3659.4351527844788,3369.274360806657,3771.2904864088637,40.0,50.0,36.36363636363637,96.27762846664623,56.00000000000001,17.304953768673563,55.48011994419035,703414
100,50,15,165,75,48,27,15,27,64.0,10800.0,144.0,3302.425839901087,3322.9577126998324,4174.616447399081,70.0,67.64705882352942,36.36363636363637,91.92416104168524,36.0,12.020795278964016,67.17249990829627,518674
70,85,10,165,75,48,27,15,27,64.0,10800.0,144.0,3407.53093895219,3309.730938607041,4082.738122440769,50.0,82.35294117647058,45.45454545454545,92.84252607561363,36.0,19.87409419505603,67.54784476986242,512744
35,40,5,80,75,31,44,15,44,41.333333333333336,10800.0,144.0,3257.84207093948,3631.636190420742,3910.5217386397785,56.666666666666664,35.294117647058826,18.181818181818183,93.95666974351575,58.666666666666664,21.264191614519078,47.456688671800975,830184
5,35,80,120,75,39,36,15,36,52.0,10800.0,144.0,3375.439066837022,3524.800871258849,3899.7600619041295,60.0,50.0,36.36363636363637,95.14517597160086,48.0,20.968443753039573,59.74295001954017,636061
45,20,5,70,75,29,46,15,46,38.666666666666664,10800.0,144.0,3696.564487287142,3525.6142684914334,3577.821244221425,53.333333333333336,38.23529411764706,0.0,98.41712760374344,61.33333333333333,17.651862735277223,46.351033210035695,847653
15,80,80,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3246.444005433033,3211.2645155494833,4342.291479017484,70.0,67.64705882352942,54.54545454545454,89.52752811603703,33.33333333333333,15.783554157389384,71.46173162249409,450904
0,40,65,105,75,32,43,15,43,42.66666666666667,10800.0,144.0,3418.687309458591,3599.760461278123,3781.5522292632863,40.0,50.0,27.27272727272727,96.640139631438,57.333333333333336,23.980395824230186,54.153931648011906,724367
50,45,80,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3488.965714855891,3282.734282193251,4028.300002950858,70.0,76.47058823529412,27.27272727272727,93.09661369668882,33.33333333333333,20.248071982747106,68.59816285611922,496149
45,30,0,75,75,26,49,15,49,34.66666666666667,10800.0,144.0,3655.7461571184012,3519.5228222377864,3624.7310206438124,33.33333333333333,35.294117647058826,36.36363636363637,98.73867282517949,65.33333333333333,15.128237131628453,45.72940094410457,857475
0,45,80,125,75,39,36,15,36,52.0,10800.0,144.0,3266.2827402716925,3328.432287687839,4205.284972040468,56.666666666666664,55.88235294117647,27.27272727272727,91.30553489102986,48.0,15.022289636128304,59.922904215842834,633218
70,30,0,100,75,32,43,15,43,42.66666666666667,10800.0,144.0,3591.6724619931906,3340.452058234287,3867.875479772523,60.0,32.35294117647059,27.27272727272727,95.11644980057189,57.333333333333336,12.055556982564063,52.84094438209371,745113
55,45,0,100,75,30,45,15,45,40.0,10800.0,144.0,3590.8606905287215,3694.7998483272236,3514.339461144055,40.0,44.11764705882353,27.27272727272727,98.32907048904474,60.0,14.35413503382329,56.01375994633358,694982
0,35,5,40,75,18,57,15,57,24.0,10800.0,144.0,3575.861971899206,3667.1993734948355,3556.9386546059586,26.666666666666668,23.52941176470588,18.181818181818183,98.97906741769559,76.0,20.719661811658163,38.907205975796565,965266
40,0,55,95,75,29,46,15,46,38.666666666666664,10800.0,144.0,3568.2419021689047,3450.479185744667,3781.278912086428,40.0,47.05882352941176,9.090909090909092,96.93703957090962,61.33333333333333,20.252268612323064,49.20919454834316,802494
30,75,0,105,75,35,40,15,40,46.666666666666664,10800.0,144.0,3378.6962995542603,3281.940832065243,4139.362868380497,56.666666666666664,50.0,9.090909090909092,92.06090707115506,53.333333333333336,12.774247972059333,53.300252220249135,737856
55,5,5,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3465.23299728378,3348.7179025975447,3986.0491001186756,43.333333333333336,38.23529411764706,18.181818181818183,94.09878520813768,62.66666666666667,24.355862950398294,44.20248314841824,881600
10,10,60,80,75,31,44,15,44,41.333333333333336,10800.0,144.0,3333.5929109758736,3509.3670073015846,3957.040081722542,46.666666666666664,41.17647058823529,27.27272727272727,94.22734101160492,58.666666666666664,14.86822408271387,49.094143378904064,804312
30,0,80,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3230.024138536019,3505.85430911136,4064.121552352621,53.333333333333336,50.0,36.36363636363637,92.27687579799442,50.66666666666667,20.571365184876644,54.139366624685174,724598
75,25,70,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3472.0522492054906,3638.9024225367984,3689.045328257711,63.33333333333333,70.58823529411765,54.54545454545454,97.99080482359055,34.66666666666667,19.02460688364753,72.06286645267748,441406
40,30,5,75,75,30,45,15,45,40.0,10800.0,144.0,3287.326523627836,3339.1448444066073,4173.528631965556,50.0,35.294117647058826,27.27272727272727,91.7944249227989,60.0,19.266450293328752,46.733877640375496,841604
80,55,50,185,75,52,23,15,23,69.33333333333334,10800.0,144.0,3349.961136177225,3449.61882498108,4000.4200388416953,80.0,70.58823529411765,36.36363636363637,93.97723238273639,30.666666666666664,20.36453140200205,70.46031031706175,466727
80,20,80,180,75,51,24,15,24,68.0,10800.0,144.0,3244.8713818290653,3359.6890180296637,4195.4396001412715,73.33333333333333,67.64705882352942,54.54545454545454,91.19844242303512,32.0,11.465448165399751,73.07002116300413,425493
65,65,35,165,75,48,27,15,27,64.0,10800.0,144.0,3259.342874638933,3444.363080422852,4096.294044938215,70.0,61.76470588235294,54.54545454545454,92.2504521268585,36.0,20.537953850026412,70.3104369422915,469095
0,0,5,5,75,14,61,15,61,18.666666666666668,10800.0,144.0,3610.9669552869764,3455.873121848733,3733.159922864291,33.33333333333333,11.76470588235294,0.0,97.43252962022632,81.33333333333333,10.649588076938961,28.784410812929153,1125206
0,0,25,25,75,14,61,15,61,18.666666666666668,10800.0,144.0,3372.5359299329225,3613.3576507189746,3814.1064193481025,30.0,11.76470588235294,9.090909090909092,95.91138435726685,81.33333333333333,15.712038037347337,36.99875683704912,995419
15,0,25,40,75,23,52,15,52,30.666666666666664,10800.0,144.0,3227.3102873697026,3428.2159425377213,4144.473770092576,50.0,11.76470588235294,36.36363636363637,91.50774553034377,69.33333333333334,19.886315504400116,41.72743144356817,920706
15,40,65,120,75,39,36,15,36,52.0,10800.0,144.0,3613.8528180261405,3561.230631572008,3624.916550401852,53.333333333333336,50.0,54.54545454545454,99.41031556639032,48.0,24.43279102723597,55.79367014635788,698460
5,30,60,95,75,34,41,15,41,45.33333333333333,10800.0,144.0,3556.687844281114,3211.1378427735744,4032.1743129453116,63.33333333333333,38.23529411764706,18.181818181818183,92.39781046137281,54.666666666666664,13.729213481823658,51.92958623240989,759512
40,65,30,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3689.5379019853594,3280.2525773511843,3830.2095206634567,56.666666666666664,67.64705882352942,18.181818181818183,94.90780608044192,44.0,24.048947371488037,63.38318719258446,578545
95,80,25,200,75,55,20,15,20,73.33333333333333,10800.0,144.0,3288.0237796106394,3593.1911929772,3918.7850274121606,80.0,76.47058823529412,45.45454545454545,94.15961807591185,26.666666666666668,22.057860560840744,76.79409749297618,366653
90,5,50,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3632.570610868682,3291.0684304130627,3876.3609587182555,63.33333333333333,58.82352941176471,45.45454545454545,94.58062473791489,41.333333333333336,14.262371017907467,63.096079487394825,583081
95,50,20,165,75,48,27,15,27,64.0,10800.0,144.0,3646.0595976236496,3505.885385498271,3648.05501687808,66.66666666666666,64.70588235294117,54.54545454545454,98.68361452426102,36.0,21.47100453027477,67.9527181890267,506347
